id,trip_id,date,city,city_clean,city_status,has_description,themes,description
ACT-002636,TRIP-42077,2019-07-03,Miami,Miami,limpo,True,Arte & Museus|Natureza & Paisagem|Praia & Mar|Compras|Bem-estar,"Neste dia, recomendamos começar pelo Pérez Art Museum Miami, com vista para a Biscayne Bay. Em seguida, passeio de barco pela Baía de Biscayne para ver as mansões de Star Island. À tarde, relaxamento em Bal Harbour com visita aos shoppings de luxo."
ACT-000821,TRIP-98705,2018-05-12,Dubai,Dubai,limpo,True,Gastronomia|Natureza & Paisagem|Aventura,"Neste dia, recomendamos visita ao Dubai Mall e ao complexo Burj Khalifa. À tarde, excursão ao deserto com passeio de camelo e jantar ao ar livre sob as estrelas. Uma experiência única que contrasta com a modernidade da cidade."
ACT-001341,TRIP-28000,2023-10-18,Atenas,Atenas,limpo,True,Arte & Museus|História & Cultura,"Pela manhã, visita à Acrópole e ao Partenon, símbolo máximo da civilização grega. Em seguida, Museu da Acrópole, um dos mais modernos da Europa. À tarde, passeio pelo bairro de Plaka, com suas casinhas coloridas e tavernas tradicionais."
ACT-000282,TRIP-93904,2022-07-23,Veneza,Veneza,limpo,True,Gastronomia|Arte & Museus|Compras,"Neste dia, recomendamos começar cedo no Mercado de Rialto, um dos mais animados de Veneza. Passeio pelo Grande Canal de vaporetto. À tarde, visita à Galleria dell'Accademia e ao bairro de Dorsoduro. Jantar em restaurante ribeirinho."
ACT-001982,TRIP-58145,2023-11-15,Istambul,Istambul,limpo,True,Gastronomia|Natureza & Paisagem|Compras,"Neste dia, recomendamos o Grand Bazaar pela manhã — um dos maiores mercados cobertos do mundo. À tarde, passeio pelo bairro de Beyoğlu e subida à Torre de Gálata. Para encerrar, jantar de culinária otomana com vista para o Chifre de Ouro."
ACT-001249,TRIP-30843,2022-04-18,Marrakech,Marrakech,limpo,True,Gastronomia|Natureza & Paisagem,"Pela manhã, exploração dos souks da Medina — especiarias, tapetes, cerâmicas e couro tradicional. Visita à Medersa Ben Youssef. À tarde, Jardim Majorelle, oásis de azul e verde em plena cidade. Para encerrar, jantar na Praça Djemaa el-Fna."
ACT-002679,TRIP-12368,2018-04-08,Tokyo,Tokyo,limpo,False,,
ACT-001494,TRIP-60997,2021-03-10,Free Day,,marcador_operacional,True,Arte & Museus|Praia & Mar|Compras|Romance,"Pela manhã, exploração do Coconut Grove, bairro boêmio com lojas e cafés charmosos. À tarde, visita ao Vizcaya Museum & Gardens, uma villa italiana do século XX às margens da Baía. Para encerrar, cocktail ao pôr do sol em rooftop."
ACT-004024,TRIP-46699,2020-12-26,Orlando,Orlando,limpo,True,Gastronomia|Natureza & Paisagem|Parques Temáticos,"Neste dia, recomendamos o Epcot pela manhã — uma viagem ao redor do mundo em um único parque. À tarde, Animal Kingdom com o safári pela savana africana. Para encerrar, jantar em um dos restaurantes temáticos internacionais do Epcot."
ACT-003285,TRIP-46605,2022-06-19,Londres,Londres,limpo,True,Gastronomia|Aventura|Arquitetura,"Neste dia, recomendamos visita à Torre de Londres para ver as joias da Coroa, seguida de caminhada pela Tower Bridge. À tarde, exploração do Borough Market e do bairro de Shoreditch. Jantar em restaurante contemporâneo britânico."
ACT-002815,TRIP-94850,2018-05-24,Istambul,Istambul,limpo,True,Gastronomia|Natureza & Paisagem|Compras,"Neste dia, recomendamos o Grand Bazaar pela manhã — um dos maiores mercados cobertos do mundo. À tarde, passeio pelo bairro de Beyoğlu e subida à Torre de Gálata. Para encerrar, jantar de culinária otomana com vista para o Chifre de Ouro."
ACT-002652,TRIP-76449,2020-03-19,Paris,Paris,limpo,True,Arte & Museus|Natureza & Paisagem,"Neste dia, sugerimos começar pelo Museu do Louvre — reservem ao menos duas horas para apreciar as coleções. Em seguida, caminhem pelas Tulherias até a Place de la Concorde. À tarde, subida ao Arco do Triunfo para vista panorâmica da Champs-Élysées."
ACT-001027,TRIP-51088,2019-06-08,Lisboa,Lisboa,limpo,True,História & Cultura|Aventura,"Pela manhã, passeio em tuk tuk pelo bairro histórico de Alfama, com parada nos principais miradouros. Visita ao Castelo de São Jorge. À tarde, excursão a Belém para conhecer o Mosteiro dos Jerônimos e a Torre de Belém. Não deixem de experimentar o famoso pastel local."
ACT-004486,TRIP-76918,2020-04-16,Madrid,Madri,normalizado,True,Gastronomia|Arte & Museus|Natureza & Paisagem|Compras|Aventura|Bem-estar,"Pela manhã, visita ao Museu do Prado, com obras de Velázquez, Goya e El Greco. Em seguida, Parque do Retiro para um passeio tranquilo. À tarde, tapas no Mercado de San Miguel e caminhada pela Gran Vía. Jantar tardio — à moda espanhola."
ACT-001210,TRIP-54294,2019-04-11,Em navegação,,em_navegacao,True,Gastronomia|Arte & Museus|História & Cultura|Natureza & Paisagem|Praia & Mar,"Pela manhã, visita às Pirâmides de Gizé e à Esfinge — as únicas maravilhas do mundo antigo ainda de pé. Almoço com vista para as pirâmides. À tarde, Museu Egípcio do Cairo, com as máscaras e tesouros de Tutancâmon."
ACT-002458,TRIP-86373,2020-04-13,Veneza,Veneza,limpo,True,História & Cultura|Aventura,"Para este dia, sugerimos uma excursão a Verona, cidade de Romeu e Julieta, a apenas uma hora de Veneza. Visita ao anfiteatro romano, à Casa de Julieta e ao centro histórico medieval. De volta, aperitivo veneziano — cicchetti e Spritz."
ACT-001100,TRIP-59160,2022-09-07,Cairo,Cairo,limpo,True,Gastronomia|Arte & Museus|História & Cultura|Natureza & Paisagem|Praia & Mar,"Pela manhã, visita às Pirâmides de Gizé e à Esfinge — as únicas maravilhas do mundo antigo ainda de pé. Almoço com vista para as pirâmides. À tarde, Museu Egípcio do Cairo, com as máscaras e tesouros de Tutancâmon."
ACT-002327,TRIP-48630,2021-05-03,Miami,Miami,limpo,True,Gastronomia|Arte & Museus|Praia & Mar|Arquitetura,"Para este dia, sugerimos manhã de praia em South Beach, com seus guarda-sóis coloridos e ambientação única. Almoço no Lincoln Road. À tarde, visita ao Design District para arte e moda de alto nível. Jantar em restaurante de culinária moderna americana."
ACT-001136,TRIP-96520,2020-11-28,Istambul,Istambul,limpo,True,Gastronomia|História & Cultura|Praia & Mar|Compras|Romance,"Para este dia, sugerimos travessia de balsa para o lado asiático — bairro de Kadıköy e seu mercado gastronômico. À tarde, Palácio de Dolmabahçe, à beira do Bósforo. Para encerrar, cruzeiro ao pôr do sol com drinques."
ACT-004677,TRIP-92040,2018-06-16,Atenas,Atenas,limpo,True,Arte & Museus|História & Cultura,"Pela manhã, visita à Acrópole e ao Partenon, símbolo máximo da civilização grega. Em seguida, Museu da Acrópole, um dos mais modernos da Europa. À tarde, passeio pelo bairro de Plaka, com suas casinhas coloridas e tavernas tradicionais."
ACT-003193,TRIP-68283,2022-08-08,Atenas,Atenas,limpo,True,Gastronomia|História & Cultura|Romance|Aventura,"Para este dia, sugerimos uma excursão ao Cabo Sunião para ver o Templo de Posêidon ao pôr do sol — uma experiência inesquecível. De volta a Atenas, jantar de frutos do mar no Pireu."
ACT-000302,TRIP-60779,2020-06-10,Tokyo,Tokyo,limpo,False,,
ACT-004532,TRIP-65914,2018-04-24,Atenas,Atenas,limpo,True,Gastronomia|Arte & Museus|História & Cultura|Natureza & Paisagem,"Neste dia, recomendamos o Museu Arqueológico Nacional pela manhã, com a maior coleção de arte grega do mundo. À tarde, exploração do bairro de Monastiraki e seu animado bazar. Para encerrar, jantar com vista para a Acrópole iluminada."
ACT-001753,TRIP-10256,2023-09-15,Cairo,Cairo,limpo,True,História & Cultura,"Neste dia, recomendamos visita a Sacara e à pirâmide de degraus de Zoser, a mais antiga do mundo. Em seguida, Mênfis, a antiga capital do Egito. À tarde, passeio pelo bazar Khan el-Khalili, o mais famoso do Cairo."
ACT-003176,TRIP-14131,2018-11-16,Cairo,Cairo,limpo,True,História & Cultura|Aventura,"Para este dia, sugerimos excursão a Luxor de avião — um dia inteiro entre os templos de Karnak e Luxor e o Vale dos Reis. Uma imersão única na grandiosidade do Antigo Egito."
ACT-003093,TRIP-89309,2023-04-20,Em navegação,,em_navegacao,True,Natureza & Paisagem|Vida Noturna|Parques Temáticos,"Neste dia mágico, recomendamos visita ao Magic Kingdom — o parque mais emblemático do mundo. Comecem cedo para aproveitar as principais atrações antes das filas. À tarde, parada para o tradicional desfile e, ao anoitecer, o espetáculo de fogos de artifício."
ACT-004086,TRIP-26424,2020-12-22,Buenos Aires,Buenos Aires,limpo,True,Gastronomia,"Para este dia, sugerimos a Plaza de Mayo e a Casa Rosada pela manhã. Em seguida, Avenida de Mayo e o imponente Congresso Nacional. À tarde, exploração do bairro de Belgrano. Jantar em bodega com degustação de Malbec."
ACT-004401,TRIP-66648,2021-07-18,ROMA,Roma,normalizado,True,História & Cultura|Natureza & Paisagem,"Pela manhã, recomendamos visita ao Coliseu e ao Fórum Romano — o coração da Roma Antiga. À tarde, subam ao Monte Palatino para uma vista privilegiada sobre os vestigios imperiais. Para encerrar, passeio noturno até a Fontana di Trevi."
ACT-002673,TRIP-44206,2018-04-19,Lisboa,Lisboa,limpo,True,Gastronomia|Natureza & Paisagem|Praia & Mar|Arquitetura,"Pela manhã, visita ao Parque das Nações, moderno bairro ribeirinho com arquitetura contemporânea. À tarde, barco pelo Rio Tejo até Cacilhas para uma vista única sobre Lisboa. Para encerrar, jantar de peixe fresco com vista para o rio."
ACT-000852,TRIP-34979,2021-04-15,Madrid,Madri,normalizado,True,Gastronomia|Arte & Museus|Natureza & Paisagem|Compras|Aventura|Bem-estar,"Pela manhã, visita ao Museu do Prado, com obras de Velázquez, Goya e El Greco. Em seguida, Parque do Retiro para um passeio tranquilo. À tarde, tapas no Mercado de San Miguel e caminhada pela Gran Vía. Jantar tardio — à moda espanhola."
ACT-004966,TRIP-82124,2019-10-14,Londres,Londres,limpo,True,Arte & Museus|História & Cultura|Vida Noturna|Bem-estar,"Neste dia livre, recomendamos exploração de Camden Market pela manhã. À tarde, visita ao Museu de História Natural e ao Victoria & Albert Museum, ambos de acesso gratuito. Para encerrar, aperitivo em pub tradicional londrino."
ACT-003715,TRIP-13328,2023-07-11,Dubai,Dubai,limpo,True,Gastronomia|História & Cultura|Natureza & Paisagem|Arquitetura,"Pela manhã, visita ao histórico bairro de Al Fahidi, que preserva a arquitetura tradicional de Dubai. Travessia de Abra pelo Dubai Creek até os Souks do Ouro e das Especiarias. À tarde, subida ao Dubai Frame para vistas panorâmicas. Jantar no topo do Burj Khalifa."
ACT-004622,TRIP-40241,2020-01-17,01 Ingresso Disney World - Data Fixa,,desconhecido,True,Arte & Museus|História & Cultura|Natureza & Paisagem|Vida Noturna,"Pela manhã, Harlem e seus murais históricos. Visita à Apollo Theater. À tarde, Museum of Modern Art — MoMA. Para encerrar, cocktail em rooftop bar com vista para o skyline de Manhattan ao anoitecer."
ACT-000081,TRIP-94080,2018-05-12,Atenas,Atenas,limpo,True,Gastronomia|Arte & Museus|História & Cultura|Natureza & Paisagem,"Neste dia, recomendamos o Museu Arqueológico Nacional pela manhã, com a maior coleção de arte grega do mundo. À tarde, exploração do bairro de Monastiraki e seu animado bazar. Para encerrar, jantar com vista para a Acrópole iluminada."
ACT-000884,TRIP-76209,2022-02-26,Barcelona,Barcelona,limpo,True,Gastronomia|Arte & Museus|Natureza & Paisagem|Aventura,"Pela manhã, visita à Sagrada Família, a obra-prima inacabada de Gaudí. À tarde, passeio pelo Parque Güell com suas esculturas coloridas e vista para a cidade. Para encerrar, caminhada pelas Ramblas e jantar no bairro gótico."
ACT-001962,TRIP-47144,2021-03-20,Buenos Aires,Buenos Aires,limpo,True,Gastronomia,"Para este dia, sugerimos a Plaza de Mayo e a Casa Rosada pela manhã. Em seguida, Avenida de Mayo e o imponente Congresso Nacional. À tarde, exploração do bairro de Belgrano. Jantar em bodega com degustação de Malbec."
ACT-001465,TRIP-22989,2022-10-03,Cairo,Cairo,limpo,True,Gastronomia|Arte & Museus|História & Cultura|Natureza & Paisagem|Praia & Mar,"Pela manhã, visita às Pirâmides de Gizé e à Esfinge — as únicas maravilhas do mundo antigo ainda de pé. Almoço com vista para as pirâmides. À tarde, Museu Egípcio do Cairo, com as máscaras e tesouros de Tutancâmon."
ACT-000319,TRIP-67749,2020-11-19,Free Day,,marcador_operacional,True,Gastronomia|História & Cultura|Natureza & Paisagem|Compras|Vida Noturna,"<p>Pela manhã, visita ao bairro de La Boca e sua famosa Caminito, com suas casas coloridas e tango nas ruas. Em seguida, San Telmo e seu mercado de antiguidades. À tarde, Recoleta e o famoso cemitério histórico. Jantar com show de tango ao vivo.</p>"
ACT-000980,TRIP-41359,2023-01-12,Em navegação,,em_navegacao,True,Gastronomia|Arte & Museus|História & Cultura|Natureza & Paisagem|Praia & Mar,"Pela manhã, visita às Pirâmides de Gizé e à Esfinge — as únicas maravilhas do mundo antigo ainda de pé. Almoço com vista para as pirâmides. À tarde, Museu Egípcio do Cairo, com as máscaras e tesouros de Tutancâmon."
ACT-003576,TRIP-37637,2023-03-20,Marrakech,Marrakech,limpo,True,Gastronomia|História & Cultura|Bem-estar,"Para este dia, sugerimos uma experiência de hammam tradicional pela manhã — terapêutico e autêntico. À tarde, aula de culinária marroquina com chef local. Para encerrar, jantar no terraço de um riad histórico."
ACT-003478,TRIP-30849,2023-02-27,Marrakech,Marrakech,limpo,False,,
ACT-002667,TRIP-46004,2023-08-14,Londres,Londres,limpo,True,Gastronomia|Aventura|Arquitetura,"Neste dia, recomendamos visita à Torre de Londres para ver as joias da Coroa, seguida de caminhada pela Tower Bridge. À tarde, exploração do Borough Market e do bairro de Shoreditch. Jantar em restaurante contemporâneo britânico."
ACT-002781,TRIP-51151,2023-12-24,01 Ingresso Disney World - Data Fixa,,desconhecido,True,História & Cultura|Aventura,"Pela manhã, visita ao Palácio de Buckingham com possibilidade de assistir à Troca da Guarda Real. Em seguida, caminhada por St. James's Park até Westminster — Big Ben, Parlamento e Abadia de Westminster na mesma região. À tarde, London Eye e passeio pela South Bank."
ACT-000216,TRIP-34920,2020-04-21,Barcelona,Barcelona,limpo,False,,
ACT-004591,TRIP-68805,2019-09-13,Buenos Aires,Buenos Aires,limpo,True,Gastronomia|História & Cultura|Natureza & Paisagem|Compras|Vida Noturna,"Pela manhã, visita ao bairro de La Boca e sua famosa Caminito, com suas casas coloridas e tango nas ruas. Em seguida, San Telmo e seu mercado de antiguidades. À tarde, Recoleta e o famoso cemitério histórico. Jantar com show de tango ao vivo."
ACT-000839,TRIP-76444,2020-05-02,Atenas,Atenas,limpo,True,Arte & Museus|História & Cultura,"Pela manhã, visita à Acrópole e ao Partenon, símbolo máximo da civilização grega. Em seguida, Museu da Acrópole, um dos mais modernos da Europa. À tarde, passeio pelo bairro de Plaka, com suas casinhas coloridas e tavernas tradicionais."
ACT-003891,TRIP-13703,2023-05-09,Roma,Roma,limpo,True,Gastronomia|Arte & Museus|História & Cultura|Natureza & Paisagem,"Neste dia, dediquem a manhã ao Vaticano: Museus, Capela Sistina e Basílica de São Pedro. À tarde, passeio pelo bairro de Trastevere, com suas ruelas medievais e restaurantes tradicionais. Jantar com vista para o Tibre."
ACT-004682,TRIP-64828,2022-07-28,Tokyo,Tokyo,limpo,True,Arte & Museus|História & Cultura|Compras,"Pela manhã, visita ao templo Senso-ji em Asakusa, o mais antigo de Tóquio. Passeio pelas lojas de artesanato da Nakamise-dori. À tarde, exploração do bairro de Akihabara, o universo eletrônico e da cultura pop japonesa."
ACT-001915,TRIP-34749,2022-02-17,Istambul,Istambul,limpo,True,Gastronomia|História & Cultura|Praia & Mar|Compras|Romance,"Para este dia, sugerimos travessia de balsa para o lado asiático — bairro de Kadıköy e seu mercado gastronômico. À tarde, Palácio de Dolmabahçe, à beira do Bósforo. Para encerrar, cruzeiro ao pôr do sol com drinques."
ACT-004786,TRIP-74237,2021-06-21,Dubai,Dubai,limpo,True,Gastronomia|História & Cultura|Natureza & Paisagem|Arquitetura,"Pela manhã, visita ao histórico bairro de Al Fahidi, que preserva a arquitetura tradicional de Dubai. Travessia de Abra pelo Dubai Creek até os Souks do Ouro e das Especiarias. À tarde, subida ao Dubai Frame para vistas panorâmicas. Jantar no topo do Burj Khalifa."
